plate,ID,cellLine,conc,time,NumNuclei
10805,3_E08,DS8,0.0117,24,3611
10815,3_E08,DS8,0.0117,48,7662
10818,3_E08,DS8,0.0117,52,8966
10821,3_E08,DS8,0.0117,56,10451
10824,3_E08,DS8,0.0117,60,11599
10827,3_E08,DS8,0.0117,64,12435
10830,3_E08,DS8,0.0117,68,13625
10833,3_E08,DS8,0.0117,72,15665
10836,3_E08,DS8,0.0117,76,17841
10839,3_E08,DS8,0.0117,80,19398
10842,3_E08,DS8,0.0117,84,22577
10845,3_E08,DS8,0.0117,88,24548
10848,3_E08,DS8,0.0117,92,26862
10851,3_E08,DS8,0.0117,96,29054
10854,3_E08,DS8,0.0117,100,31094
10857,3_E08,DS8,0.0117,104,32550
10860,3_E08,DS8,0.0117,108,34342
10863,3_E08,DS8,0.0117,112,35763
10792,3_E09,DS8,0.0029,0,1741
10805,3_E09,DS8,0.0029,24,3106
10815,3_E09,DS8,0.0029,48,6546
10818,3_E09,DS8,0.0029,52,7421
10821,3_E09,DS8,0.0029,56,8775
10824,3_E09,DS8,0.0029,60,9736
10827,3_E09,DS8,0.0029,64,10547
10830,3_E09,DS8,0.0029,68,12040
10833,3_E09,DS8,0.0029,72,14131
10836,3_E09,DS8,0.0029,76,15862
10839,3_E09,DS8,0.0029,80,17058
10842,3_E09,DS8,0.0029,84,20725
10845,3_E09,DS8,0.0029,88,23073
10848,3_E09,DS8,0.0029,92,25522
10851,3_E09,DS8,0.0029,96,27670
10854,3_E09,DS8,0.0029,100,29728
10857,3_E09,DS8,0.0029,104,32100
10860,3_E09,DS8,0.0029,108,35062
10863,3_E09,DS8,0.0029,112,37396
10792,3_E10,DS8,7.00E-04,0,1523
10805,3_E10,DS8,7.00E-04,24,2882
10815,3_E10,DS8,7.00E-04,48,6463
10818,3_E10,DS8,7.00E-04,52,7778
10821,3_E10,DS8,7.00E-04,56,8941
10824,3_E10,DS8,7.00E-04,60,9885
10827,3_E10,DS8,7.00E-04,64,11135
10830,3_E10,DS8,7.00E-04,68,12611
10833,3_E10,DS8,7.00E-04,72,14995
10836,3_E10,DS8,7.00E-04,76,16870
10839,3_E10,DS8,7.00E-04,80,18417
10842,3_E10,DS8,7.00E-04,84,22178
10845,3_E10,DS8,7.00E-04,88,24839
10848,3_E10,DS8,7.00E-04,92,27221
10851,3_E10,DS8,7.00E-04,96,29277
10854,3_E10,DS8,7.00E-04,100,31219
10857,3_E10,DS8,7.00E-04,104,33595
10860,3_E10,DS8,7.00E-04,108,36478
10863,3_E10,DS8,7.00E-04,112,39138
10792,3_E11,DS8,0,0,1387
10805,3_E11,DS8,0,24,2885
10815,3_E11,DS8,0,48,6436
10818,3_E11,DS8,0,52,7278
10821,3_E11,DS8,0,56,8384
10824,3_E11,DS8,0,60,9374
10827,3_E11,DS8,0,64,10407
10830,3_E11,DS8,0,68,11853
10833,3_E11,DS8,0,72,13873
10836,3_E11,DS8,0,76,15419
10839,3_E11,DS8,0,80,17039
10842,3_E11,DS8,0,84,20648
10845,3_E11,DS8,0,88,22994
10848,3_E11,DS8,0,92,25093
10851,3_E11,DS8,0,96,27485
10854,3_E11,DS8,0,100,29588
10857,3_E11,DS8,0,104,32313
10860,3_E11,DS8,0,108,35332
10863,3_E11,DS8,0,112,37680
10792,3_F02,DS9,0,0,1807
10805,3_F02,DS9,0,24,1640
10815,3_F02,DS9,0,48,2906
10818,3_F02,DS9,0,52,2722
10821,3_F02,DS9,0,56,3253
10824,3_F02,DS9,0,60,3711
10827,3_F02,DS9,0,64,3982
10830,3_F02,DS9,0,68,4625
10833,3_F02,DS9,0,72,5108
10836,3_F02,DS9,0,76,5887
10839,3_F02,DS9,0,80,6429
10842,3_F02,DS9,0,84,7824
10845,3_F02,DS9,0,88,8621
10848,3_F02,DS9,0,92,9534
10851,3_F02,DS9,0,96,10869
10854,3_F02,DS9,0,100,12039
10857,3_F02,DS9,0,104,13128
10860,3_F02,DS9,0,108,14500
10863,3_F02,DS9,0,112,15996
10792,3_F04,DS9,3,0,1650
10805,3_F04,DS9,3,24,1381
10815,3_F04,DS9,3,48,1119
10818,3_F04,DS9,3,52,1013
10821,3_F04,DS9,3,56,1095
10824,3_F04,DS9,3,60,1058
10827,3_F04,DS9,3,64,1012
10830,3_F04,DS9,3,68,1002
10833,3_F04,DS9,3,72,970
10836,3_F04,DS9,3,76,959
10839,3_F04,DS9,3,80,908
10842,3_F04,DS9,3,84,865
10845,3_F04,DS9,3,88,834
10848,3_F04,DS9,3,92,839
10851,3_F04,DS9,3,96,775
10854,3_F04,DS9,3,100,734
10857,3_F04,DS9,3,104,700
10860,3_F04,DS9,3,108,660
10863,3_F04,DS9,3,112,618
10792,3_F05,DS9,0.75,0,1905
10805,3_F05,DS9,0.75,24,1888
10815,3_F05,DS9,0.75,48,1596
10818,3_F05,DS9,0.75,52,1294
10821,3_F05,DS9,0.75,56,1381
10824,3_F05,DS9,0.75,60,1373
10827,3_F05,DS9,0.75,64,1299
10830,3_F05,DS9,0.75,68,1314
10833,3_F05,DS9,0.75,72,1287
10836,3_F05,DS9,0.75,76,1244
10839,3_F05,DS9,0.75,80,1188
10842,3_F05,DS9,0.75,84,1129
10845,3_F05,DS9,0.75,88,1070
10848,3_F05,DS9,0.75,92,1025
10851,3_F05,DS9,0.75,96,976
10854,3_F05,DS9,0.75,100,936
10857,3_F05,DS9,0.75,104,867
10860,3_F05,DS9,0.75,108,817
10863,3_F05,DS9,0.75,112,778
10792,3_F06,DS9,0.1875,0,1839
10805,3_F06,DS9,0.1875,24,1775
10815,3_F06,DS9,0.1875,48,1539
10818,3_F06,DS9,0.1875,52,1289
10821,3_F06,DS9,0.1875,56,1345
10824,3_F06,DS9,0.1875,60,1342
10827,3_F06,DS9,0.1875,64,1236
10830,3_F06,DS9,0.1875,68,1265
10833,3_F06,DS9,0.1875,72,1239
10836,3_F06,DS9,0.1875,76,1206
10839,3_F06,DS9,0.1875,80,1108
10842,3_F06,DS9,0.1875,84,1119
10845,3_F06,DS9,0.1875,88,1071
10848,3_F06,DS9,0.1875,92,1037
10851,3_F06,DS9,0.1875,96,1000
10854,3_F06,DS9,0.1875,100,978
10857,3_F06,DS9,0.1875,104,925
10860,3_F06,DS9,0.1875,108,837
10863,3_F06,DS9,0.1875,112,768
10792,3_F07,DS9,0.0469,0,1949
10805,3_F07,DS9,0.0469,24,2296
10815,3_F07,DS9,0.0469,48,2220
10818,3_F07,DS9,0.0469,52,1877
10821,3_F07,DS9,0.0469,56,1947
10824,3_F07,DS9,0.0469,60,1929
10827,3_F07,DS9,0.0469,64,1818
10830,3_F07,DS9,0.0469,68,1873
10833,3_F07,DS9,0.0469,72,1839
10836,3_F07,DS9,0.0469,76,1797
10839,3_F07,DS9,0.0469,80,1696
10842,3_F07,DS9,0.0469,84,1719
10845,3_F07,DS9,0.0469,88,1626
10848,3_F07,DS9,0.0469,92,1590
10851,3_F07,DS9,0.0469,96,1523
10854,3_F07,DS9,0.0469,100,1510
10857,3_F07,DS9,0.0469,104,1445
10860,3_F07,DS9,0.0469,108,1370
10863,3_F07,DS9,0.0469,112,1324
10792,3_F08,DS9,0.0117,0,1804
10805,3_F08,DS9,0.0117,24,2455
10815,3_F08,DS9,0.0117,48,3835
10818,3_F08,DS9,0.0117,52,3840
10821,3_F08,DS9,0.0117,56,4251
10824,3_F08,DS9,0.0117,60,4676
10827,3_F08,DS9,0.0117,64,4976
10830,3_F08,DS9,0.0117,68,5404
10833,3_F08,DS9,0.0117,72,5751
10836,3_F08,DS9,0.0117,76,6177
10839,3_F08,DS9,0.0117,80,6541
10842,3_F08,DS9,0.0117,84,7814
10845,3_F08,DS9,0.0117,88,8359
10848,3_F08,DS9,0.0117,92,9052
10851,3_F08,DS9,0.0117,96,9807
10854,3_F08,DS9,0.0117,100,10863
10857,3_F08,DS9,0.0117,104,11853
10860,3_F08,DS9,0.0117,108,12795
10863,3_F08,DS9,0.0117,112,13862
10792,3_F09,DS9,0.0029,0,1868
10805,3_F09,DS9,0.0029,24,2237
10815,3_F09,DS9,0.0029,48,3779
10818,3_F09,DS9,0.0029,52,3553
10821,3_F09,DS9,0.0029,56,4124
10824,3_F09,DS9,0.0029,60,4764
10827,3_F09,DS9,0.0029,64,5167
10830,3_F09,DS9,0.0029,68,5722
10833,3_F09,DS9,0.0029,72,6118
10836,3_F09,DS9,0.0029,76,6842
10839,3_F09,DS9,0.0029,80,7438
10842,3_F09,DS9,0.0029,84,9400
10845,3_F09,DS9,0.0029,88,9975
10848,3_F09,DS9,0.0029,92,10995
10851,3_F09,DS9,0.0029,96,12338
10854,3_F09,DS9,0.0029,100,14262
10857,3_F09,DS9,0.0029,104,15372
10860,3_F09,DS9,0.0029,108,16888
10863,3_F09,DS9,0.0029,112,18582
10792,3_F10,DS9,7.00E-04,0,1729
10805,3_F10,DS9,7.00E-04,24,2531
10815,3_F10,DS9,7.00E-04,48,4546
10818,3_F10,DS9,7.00E-04,52,4736
10821,3_F10,DS9,7.00E-04,56,5439
10824,3_F10,DS9,7.00E-04,60,6142
10827,3_F10,DS9,7.00E-04,64,6779
10830,3_F10,DS9,7.00E-04,68,7506
10833,3_F10,DS9,7.00E-04,72,8307
10836,3_F10,DS9,7.00E-04,76,9244
10839,3_F10,DS9,7.00E-04,80,10352
10842,3_F10,DS9,7.00E-04,84,12750
10845,3_F10,DS9,7.00E-04,88,13752
10848,3_F10,DS9,7.00E-04,92,15384
10851,3_F10,DS9,7.00E-04,96,16997
10854,3_F10,DS9,7.00E-04,100,19077
10857,3_F10,DS9,7.00E-04,104,20915
10860,3_F10,DS9,7.00E-04,108,22831
10863,3_F10,DS9,7.00E-04,112,25290
10792,3_F11,DS9,0,0,1404
10805,3_F11,DS9,0,24,2048
10815,3_F11,DS9,0,48,3589
10818,3_F11,DS9,0,52,3836
10821,3_F11,DS9,0,56,4354
10824,3_F11,DS9,0,60,4820
10827,3_F11,DS9,0,64,5237
10830,3_F11,DS9,0,68,5799
10833,3_F11,DS9,0,72,6515
10836,3_F11,DS9,0,76,7012
10839,3_F11,DS9,0,80,7843
10842,3_F11,DS9,0,84,9815
10845,3_F11,DS9,0,88,10421
10848,3_F11,DS9,0,92,11415
10851,3_F11,DS9,0,96,12721
10854,3_F11,DS9,0,100,14144
10857,3_F11,DS9,0,104,15678
10860,3_F11,DS9,0,108,17278
10863,3_F11,DS9,0,112,19294
10792,3_G02,DS9,0,0,1158
10805,3_G02,DS9,0,24,1078
10815,3_G02,DS9,0,48,1828
10818,3_G02,DS9,0,52,2221
10821,3_G02,DS9,0,56,2556
10824,3_G02,DS9,0,60,2885
10827,3_G02,DS9,0,64,3204
10830,3_G02,DS9,0,68,3606
10833,3_G02,DS9,0,72,4053
10836,3_G02,DS9,0,76,4564
10839,3_G02,DS9,0,80,5007
10842,3_G02,DS9,0,84,6375
10845,3_G02,DS9,0,88,7322
10848,3_G02,DS9,0,92,8344
10851,3_G02,DS9,0,96,9721
10854,3_G02,DS9,0,100,11173
10857,3_G02,DS9,0,104,12641
10860,3_G02,DS9,0,108,14410
10863,3_G02,DS9,0,112,16220
10792,3_G04,DS9,3,0,1799
10805,3_G04,DS9,3,24,1667
10815,3_G04,DS9,3,48,1411
10818,3_G04,DS9,3,52,1118
10821,3_G04,DS9,3,56,1191
10824,3_G04,DS9,3,60,1160
10827,3_G04,DS9,3,64,1114
10830,3_G04,DS9,3,68,1118
10833,3_G04,DS9,3,72,1085
10836,3_G04,DS9,3,76,1071
10839,3_G04,DS9,3,80,1034
10842,3_G04,DS9,3,84,988
10845,3_G04,DS9,3,88,947
10848,3_G04,DS9,3,92,922
10851,3_G04,DS9,3,96,871
10854,3_G04,DS9,3,100,841
10857,3_G04,DS9,3,104,778
10860,3_G04,DS9,3,108,732
10863,3_G04,DS9,3,112,672
10792,3_G05,DS9,0.75,0,1620
10805,3_G05,DS9,0.75,24,1424
10815,3_G05,DS9,0.75,48,1089
10818,3_G05,DS9,0.75,52,941
10821,3_G05,DS9,0.75,56,1035
10824,3_G05,DS9,0.75,60,1001
10827,3_G05,DS9,0.75,64,932
10830,3_G05,DS9,0.75,68,963
10833,3_G05,DS9,0.75,72,887
10836,3_G05,DS9,0.75,76,898
10839,3_G05,DS9,0.75,80,861
10842,3_G05,DS9,0.75,84,808
10845,3_G05,DS9,0.75,88,769
10848,3_G05,DS9,0.75,92,716
10851,3_G05,DS9,0.75,96,696
10854,3_G05,DS9,0.75,100,669
10857,3_G05,DS9,0.75,104,635
10860,3_G05,DS9,0.75,108,575
10863,3_G05,DS9,0.75,112,544
10792,3_G06,DS9,0.1875,0,1413
10805,3_G06,DS9,0.1875,24,1787
10815,3_G06,DS9,0.1875,48,1375
10818,3_G06,DS9,0.1875,52,1129
10821,3_G06,DS9,0.1875,56,1241
10824,3_G06,DS9,0.1875,60,1228
10827,3_G06,DS9,0.1875,64,1138
10830,3_G06,DS9,0.1875,68,1213
10833,3_G06,DS9,0.1875,72,1138
10836,3_G06,DS9,0.1875,76,1137
10839,3_G06,DS9,0.1875,80,1018
10842,3_G06,DS9,0.1875,84,1018
10845,3_G06,DS9,0.1875,88,936
10848,3_G06,DS9,0.1875,92,910
10851,3_G06,DS9,0.1875,96,901
10854,3_G06,DS9,0.1875,100,873
10857,3_G06,DS9,0.1875,104,839
10860,3_G06,DS9,0.1875,108,790
10863,3_G06,DS9,0.1875,112,743
10792,3_G07,DS9,0.0469,0,1639
10805,3_G07,DS9,0.0469,24,2157
10815,3_G07,DS9,0.0469,48,1943
10818,3_G07,DS9,0.0469,52,1609
10821,3_G07,DS9,0.0469,56,1701
10824,3_G07,DS9,0.0469,60,1720
10827,3_G07,DS9,0.0469,64,1633
10830,3_G07,DS9,0.0469,68,1704
10833,3_G07,DS9,0.0469,72,1675
10836,3_G07,DS9,0.0469,76,1651
10839,3_G07,DS9,0.0469,80,1534
10842,3_G07,DS9,0.0469,84,1521
10845,3_G07,DS9,0.0469,88,1467
10848,3_G07,DS9,0.0469,92,1428
10851,3_G07,DS9,0.0469,96,1371
10854,3_G07,DS9,0.0469,100,1382
10857,3_G07,DS9,0.0469,104,1324
10860,3_G07,DS9,0.0469,108,1243
10863,3_G07,DS9,0.0469,112,1201
10792,3_G08,DS9,0.0117,0,1586
10805,3_G08,DS9,0.0117,24,1989
10815,3_G08,DS9,0.0117,48,2793
10818,3_G08,DS9,0.0117,52,2699
10821,3_G08,DS9,0.0117,56,3126
10824,3_G08,DS9,0.0117,60,3548
10827,3_G08,DS9,0.0117,64,3606
10830,3_G08,DS9,0.0117,68,4021
10833,3_G08,DS9,0.0117,72,4118
10836,3_G08,DS9,0.0117,76,4386
10839,3_G08,DS9,0.0117,80,4496
10842,3_G08,DS9,0.0117,84,5635
10845,3_G08,DS9,0.0117,88,5814
10848,3_G08,DS9,0.0117,92,6114
10851,3_G08,DS9,0.0117,96,6630
10854,3_G08,DS9,0.0117,100,7492
10857,3_G08,DS9,0.0117,104,8077
10860,3_G08,DS9,0.0117,108,8584
10863,3_G08,DS9,0.0117,112,9229
10792,3_G09,DS9,0.0029,0,1401
10805,3_G09,DS9,0.0029,24,1975
10815,3_G09,DS9,0.0029,48,3007
10818,3_G09,DS9,0.0029,52,2999
10821,3_G09,DS9,0.0029,56,3574
10824,3_G09,DS9,0.0029,60,4138
10827,3_G09,DS9,0.0029,64,4317
10830,3_G09,DS9,0.0029,68,4964
10833,3_G09,DS9,0.0029,72,5442
10836,3_G09,DS9,0.0029,76,6010
10839,3_G09,DS9,0.0029,80,6297
10842,3_G09,DS9,0.0029,84,8054
10845,3_G09,DS9,0.0029,88,8310
10848,3_G09,DS9,0.0029,92,9126
10851,3_G09,DS9,0.0029,96,10144
10854,3_G09,DS9,0.0029,100,11546
10857,3_G09,DS9,0.0029,104,12279
10860,3_G09,DS9,0.0029,108,13440
10863,3_G09,DS9,0.0029,112,14977
10792,3_G10,DS9,7.00E-04,0,1320
10805,3_G10,DS9,7.00E-04,24,1982
10815,3_G10,DS9,7.00E-04,48,3191
10818,3_G10,DS9,7.00E-04,52,3333
10821,3_G10,DS9,7.00E-04,56,3889
10824,3_G10,DS9,7.00E-04,60,4448
10827,3_G10,DS9,7.00E-04,64,4801
10830,3_G10,DS9,7.00E-04,68,5388
10833,3_G10,DS9,7.00E-04,72,5855
10836,3_G10,DS9,7.00E-04,76,6515
10839,3_G10,DS9,7.00E-04,80,7006
10842,3_G10,DS9,7.00E-04,84,8833
10845,3_G10,DS9,7.00E-04,88,9268
10848,3_G10,DS9,7.00E-04,92,10271
10851,3_G10,DS9,7.00E-04,96,11364
10854,3_G10,DS9,7.00E-04,100,12792
10857,3_G10,DS9,7.00E-04,104,14110
10860,3_G10,DS9,7.00E-04,108,15419
10863,3_G10,DS9,7.00E-04,112,17285
10792,3_G11,DS9,0,0,1247
10805,3_G11,DS9,0,24,1963
10815,3_G11,DS9,0,48,3035
10818,3_G11,DS9,0,52,3064
10821,3_G11,DS9,0,56,3622
10824,3_G11,DS9,0,60,4193
10827,3_G11,DS9,0,64,4303
10830,3_G11,DS9,0,68,4970
10833,3_G11,DS9,0,72,5462
10836,3_G11,DS9,0,76,5637
10839,3_G11,DS9,0,80,6250
10842,3_G11,DS9,0,84,7931
10845,3_G11,DS9,0,88,8267
10848,3_G11,DS9,0,92,9075
10851,3_G11,DS9,0,96,10186
10854,3_G11,DS9,0,100,11241
10857,3_G11,DS9,0,104,12294
10860,3_G11,DS9,0,108,13499
10863,3_G11,DS9,0,112,15171
